ag_update_date,ag_id,ag_name,ag_gender,ag_date_of_birth,ag_gov_id,ag_license_number,ag_license_issue_date,ag_license_expiry_date,ag_ctgry,ag_expertise_cd,ag_experience,ag_lang,ag_contact_number,ag_email,ag_address_line_1,ag_address_line_2,ag_address_line_3,ag_city,ag_district,ag_state,ag_country,ag_pin_code,ag_since,ag_service_area_type,ag_product,ag_sales_manager_id,ag_account_no
2025-07-29,AG1406,Gatik Gill,M,1997-01-22,UID-575644756404,LIC/Ka/48477,2025-03-18,2029-05-05,PO,LFE,7,Hindi/English/Kannada,98149740661,gatik53@example.com,05/430- Bali Chowk,Chhabra Road,Street,Mysore,Mysore,Karnataka,India,584685,2017-11-20,Urban,Combo,SM1041,608610002076
2025-07-29,AG1407,Madhav Bansal,F,1968-05-20,VOTER-C615845,LIC/We/53395,2018-07-04,2027-01-11,BO,LFE,11,Hindi/English/Bengali,98446333981,madhav96@example.com,34/934- Buch Chowk,Sule,Street,Kolkata,Kolkata,West Bengal,India,755155,2013-11-10,Urban,Life,SM1028,630253424918
2025-07-29,AG1408,Ritvik Kala,F,1981-12-30,ADHAR-5360-2290-4777,LIC/Ta/50673,2016-12-01,2027-02-20,PO,LFE,11,Hindi/English/Tamil,97413999307,ritvik49@example.com,622- Garde Road,Lad Path,Street,Coimbatore,Coimbatore,Tamil Nadu,India,635388,2014-07-22,Urban,Motor,SM1048,860838840495
2025-07-29,AG1409,Ishaan Kala,F,1999-05-09,VOTER-A198479,LIC/Ta/99566,2019-04-02,2030-07-06,CO,LFE,8,Hindi/English/Tamil,97826816261,ishaan89@example.com,31- Kapadia,Wadhwa Road,Street,Madurai,Madurai,Tamil Nadu,India,608518,2017-04-22,Rural,Health,SM1049,588863734060
2025-07-29,AG1410,Nakul Shah,F,1979-09-22,ADHAR-2614-8705-6207,LIC/We/87982,2016-03-23,2025-09-26,BO,GEN,9,Hindi/English/Bengali,99413336580,nakul83@example.com,99/140 Wagle Circle,Hari Path,Street,Howrah,Howrah,West Bengal,India,775494,2015-08-21,Rural,Life,SM1024,263102444124
2025-07-29,AG1411,Khushi Sen,F,1987-02-08,UID-515437022305,LIC/De/79953,2013-09-01,2027-07-02,CO,GEN,16,Hindi/English,98865192163,khushi44@example.com,69/87- Samra Chowk,Yadav Street,Street,New Delhi,New Delhi,Delhi,India,110027,2009-01-13,Rural,Motor,SM1009,589592886260
2025-07-29,AG1412,Advika Ray,F,1984-01-02,UID-702173563348,LIC/Ka/63039,2025-05-26,2028-01-23,IM,HLT,6,Hindi/English/Kannada,98326229795,advika31@example.com,H.No. 12- Rajagopal Circle,Handa Path,Street,Bangalore,Bangalore,Karnataka,India,581352,2018-08-15,Urban,Health,SM1001,240506451351
2025-07-29,AG1413,Alisha Dash,F,1971-06-29,VOTER-C148390,LIC/De/51113,2017-02-03,2026-03-30,CO,GEN,19,Hindi/English,98573220252,alisha24@example.com,25- Sabharwal Street,Baria Chowk,Street,New Delhi,New Delhi,Delhi,India,110097,2005-10-14,Urban,Life,SM1020,901466982465
2025-07-29,AG1414,Shlok Chada,F,1998-11-14,ADHAR-3977-5471-9761,LIC/We/42351,2025-04-16,2030-06-02,CO,LFE,11,Hindi/English/Bengali,97275604470,shlok44@example.com,00/85 Chad,Dube Path,Street,Howrah,Howrah,West Bengal,India,764567,2013-11-07,Urban,Motor,SM1016,459834981799
2025-07-29,AG1415,Kismat Tata,F,2001-11-09,UID-388468016921,LIC/Ka/42954,2013-05-26,2029-10-22,BO,HLT,16,Hindi/English/Kannada,98887279920,kismat39@example.com,H.No. 946- Das Path,Bahri Path,Street,Mysore,Mysore,Karnataka,India,583947,2008-10-24,Urban,Combo,SM1048,680363109202
2025-07-29,AG1416,Mishti Sarna,M,1975-08-24,VOTER-A814277,LIC/Ka/46538,2013-08-28,2027-05-05,MI,LFE,14,Hindi/English/Kannada,99433546331,mishti91@example.com,957- Ratti Ganj,Dash Zila,Street,Mysore,Mysore,Karnataka,India,579037,2010-12-25,Rural,Health,SM1028,616286635017
2025-07-29,AG1417,Hansh Ahluwalia,F,1996-07-27,ADHAR-3110-3305-9887,LIC/Ka/84924,2017-09-30,2028-09-25,PO,HLT,12,Hindi/English/Kannada,99350849281,hansh41@example.com,05/35- Bansal Road,Srinivasan Circle,Street,Bangalore,Bangalore,Karnataka,India,561919,2013-02-16,Rural,Health,SM1010,097494319895
2025-07-29,AG1418,Damini Dani,F,1972-01-28,UID-619311154740,LIC/We/33521,2020-09-05,2028-08-31,PO,LFE,12,Hindi/English/Bengali,98920371927,damini92@example.com,868- Cheema Circle,Mallick Ganj,Street,Kolkata,Kolkata,West Bengal,India,737796,2012-09-28,Urban,Life,SM1030,515063123796
2025-07-29,AG1419,Vihaan Venkataraman,F,1964-12-21,UID-384074179305,LIC/We/51324,2024-12-25,2025-10-28,BO,LFE,2,Hindi/English/Bengali,98982645062,vihaan16@example.com,H.No. 64 Ramesh,Batra Zila,Street,Kolkata,Kolkata,West Bengal,India,721357,2023-02-05,Rural,Life,SM1026,395460850156
2025-07-29,AG1420,Inaaya  Sha,M,1982-06-30,VOTER-D596270,LIC/Ka/37112,2019-11-01,2026-06-12,CO,HLT,17,Hindi/English/Kannada,99955368484,inaaya58@example.com,45/42- Bajwa Road,Butala Path,Street,Mysore,Mysore,Karnataka,India,585733,2008-05-12,Urban,Motor,SM1039,063556992774
2025-07-29,AG1421,Shalv Krishna,F,1973-02-12,UID-867481224583,LIC/We/11049,2017-11-08,2030-04-17,CO,GEN,18,Hindi/English/Bengali,97161927605,shalv55@example.com,38/28- Mandal Chowk,Setty,Street,Kolkata,Kolkata,West Bengal,India,738533,2007-01-10,Urban,Motor,SM1047,958604216810
2025-07-29,AG1422,Inaaya  Gade,F,1991-05-02,VOTER-D233573,LIC/De/61217,2022-10-15,2029-10-12,CO,GEN,4,Hindi/English,98308501215,inaaya87@example.com,76- Biswas Zila,Ghose,Street,New Delhi,New Delhi,Delhi,India,110010,2021-01-27,Urban,Combo,SM1000,704351346050
2025-07-29,AG1423,Advik Hora,F,2001-12-23,UID-543595927710,LIC/We/38202,2010-03-15,2026-03-11,BO,HLT,16,Hindi/English/Bengali,98042260464,advik95@example.com,H.No. 52- Mannan Marg,Arya Chowk,Street,Kolkata,Kolkata,West Bengal,India,795227,2009-07-13,Rural,Health,SM1002,011873773036
2025-07-29,AG1424,Tushar Iyengar,M,1995-05-31,UID-616133172296,LIC/Ma/26334,2014-05-11,2028-04-19,IM,GEN,13,Hindi/English/Marathi,99861915973,tushar72@example.com,H.No. 58 Dhar Zila,Sura Zila,Street,Nagpur,Nagpur,Maharashtra,India,449448,2011-11-08,Urban,Health,SM1038,400745041935
2025-07-29,AG1425,Jiya Gera,M,1969-03-24,ADHAR-9277-8199-4973,LIC/Ka/29574,2019-08-31,2026-04-15,IM,HLT,17,Hindi/English/Kannada,99271716493,jiya39@example.com,H.No. 810- Tank Street,Sarna Chowk,Street,Mysore,Mysore,Karnataka,India,580907,2007-09-22,Rural,Combo,SM1016,038891555003
2025-07-29,AG1426,Hrishita Ravel,M,1996-06-08,VOTER-A434805,LIC/Ka/96201,2024-05-23,2025-11-14,BO,LFE,1,Hindi/English/Kannada,98431233698,hrishita21@example.com,93/639 Rastogi Chowk,Ratti,Street,Bangalore,Bangalore,Karnataka,India,574830,2023-12-02,Urban,Health,SM1017,956327114988
2025-07-29,AG1427,Miraya Tripathi,M,1999-09-18,VOTER-E502712,LIC/Ta/29749,2025-07-06,2027-09-17,MI,LFE,19,Hindi/English/Tamil,99350566844,miraya63@example.com,02- Arya Circle,Chander Chowk,Street,Coimbatore,Coimbatore,Tamil Nadu,India,644708,2006-05-08,Urban,Health,SM1018,939871351580
2025-07-29,AG1428,Damini Koshy,M,1995-11-17,ADHAR-4319-2005-9622,LIC/We/22932,2018-12-14,2030-05-18,MI,GEN,7,Hindi/English/Bengali,97859399247,damini48@example.com,H.No. 42- Setty Ganj,Devan Nagar,Street,Howrah,Howrah,West Bengal,India,781027,2018-04-06,Urban,Health,SM1024,150163299619
2025-07-29,AG1429,Jayesh Dara,M,1981-07-24,ADHAR-2139-9045-1064,LIC/De/85653,2023-05-06,2026-11-18,PO,GEN,12,Hindi/English,98452062100,jayesh22@example.com,H.No. 94 Madan Path,Choudhury Chowk,Street,New Delhi,New Delhi,Delhi,India,110038,2012-08-11,Urban,Combo,SM1032,797714934239
2025-07-29,AG1430,Diya Dewan,M,1984-12-22,UID-502550973371,LIC/Ta/98076,2022-10-24,2030-07-08,MI,GEN,14,Hindi/English/Tamil,98297476856,diya17@example.com,00/526- Aggarwal Ganj,Kapadia Circle,Street,Coimbatore,Coimbatore,Tamil Nadu,India,668118,2011-04-27,Urban,Health,SM1023,735778197092
2025-07-29,AG1431,Riya Kalla,M,1981-08-15,ADHAR-1267-5229-8932,LIC/De/95492,2020-11-22,2028-04-30,MI,LFE,9,Hindi/English,98528855245,riya55@example.com,341 Kala Chowk,Sen Road,Street,New Delhi,New Delhi,Delhi,India,110066,2016-04-08,Urban,Motor,SM1008,956964064648
2025-07-29,AG1432,Vaibhav Balasubramanian,F,1986-11-21,UID-234013749550,LIC/Ma/94899,2025-07-16,2028-01-27,IM,HLT,0,Hindi/English/Marathi,99135324547,vaibhav23@example.com,954- Bora Street,Swaminathan Chowk,Street,Pune,Pune,Maharashtra,India,485196,2025-06-29,Urban,Combo,SM1010,168323924513
2025-07-29,AG1433,Mehul Chana,M,1987-11-11,UID-545836271259,LIC/Ma/40520,2017-11-21,2026-06-11,IM,HLT,13,Hindi/English/Marathi,97329713660,mehul34@example.com,H.No. 866 Sur Path,Sabharwal Path,Street,Mumbai,Mumbai,Maharashtra,India,451060,2012-06-16,Urban,Life,SM1032,557430648523
2025-07-29,AG1434,Rati Swamy,M,1974-02-12,ADHAR-7202-4629-9047,LIC/We/12129,2017-05-25,2029-11-04,MI,LFE,18,Hindi/English/Bengali,97697688391,rati36@example.com,22 Arora Ganj,Dayal Street,Street,Howrah,Howrah,West Bengal,India,749435,2006-08-04,Rural,Health,SM1029,726648472333
2025-07-29,AG1435,Pranay Basak,F,2000-11-01,VOTER-A370439,LIC/Ta/45765,2023-06-25,2029-12-10,BO,LFE,4,Hindi/English/Tamil,98372247133,pranay75@example.com,117- Loke Nagar,Shroff,Street,Coimbatore,Coimbatore,Tamil Nadu,India,636321,2021-07-27,Urban,Combo,SM1022,738673947546
2025-07-29,AG1436,Tushar Sankaran,F,1975-03-18,VOTER-A140026,LIC/Ta/13947,2011-04-13,2026-06-23,IM,HLT,15,Hindi/English/Tamil,97879864611,tushar28@example.com,972 Gade,Kala Marg,Street,Coimbatore,Coimbatore,Tamil Nadu,India,633341,2010-06-13,Urban,Health,SM1010,159158617519
2025-07-29,AG1437,Azad Wadhwa,M,1991-09-20,UID-345316232671,LIC/Ta/60265,2024-10-22,2027-12-18,BO,GEN,12,Hindi/English/Tamil,99024120207,azad86@example.com,82/899 Dugar Marg,Lata Chowk,Street,Madurai,Madurai,Tamil Nadu,India,619901,2012-09-21,Rural,Motor,SM1013,225882971642
2025-07-29,AG1438,Baiju Bala,F,1970-07-23,VOTER-C175307,LIC/De/87427,2025-06-18,2025-11-26,CO,GEN,1,Hindi/English,98727309401,baiju24@example.com,H.No. 198- Deshpande Road,Dayal Nagar,Street,New Delhi,New Delhi,Delhi,India,110002,2023-10-16,Urban,Motor,SM1016,312995326893
2025-07-29,AG1439,Ehsaan Ahuja,M,1988-06-19,ADHAR-6600-4077-3827,LIC/Ma/41333,2022-02-25,2029-11-07,IM,LFE,3,Hindi/English/Marathi,99968992707,ehsaan34@example.com,325 Balakrishnan Chowk,Andra Nagar,Street,Mumbai,Mumbai,Maharashtra,India,478085,2021-12-09,Urban,Life,SM1016,755446324533
2025-07-29,AG1440,Aradhya Bains,M,1965-07-21,UID-235426411118,LIC/Ma/71733,2025-06-09,2030-05-23,IM,GEN,4,Hindi/English/Marathi,97183672033,aradhya78@example.com,69/839- Ben Ganj,Bala Path,Street,Nagpur,Nagpur,Maharashtra,India,480861,2021-04-27,Urban,Motor,SM1015,971666120907
2025-07-29,AG1441,Anaya Som,F,1971-06-22,UID-831985906438,LIC/De/12192,2023-06-25,2029-04-13,CO,GEN,3,Hindi/English,97329095351,anaya71@example.com,97/220 Sastry Ganj,Magar Chowk,Street,New Delhi,New Delhi,Delhi,India,110049,2022-05-03,Urban,Motor,SM1044,869222202025
2025-07-29,AG1442,Miraan Kari,M,1964-09-12,VOTER-B225583,LIC/Ma/45743,2010-08-04,2029-05-16,IM,LFE,17,Hindi/English/Marathi,98032863748,miraan25@example.com,76/563 Vohra Marg,Konda Ganj,Street,Nagpur,Nagpur,Maharashtra,India,483875,2008-02-12,Urban,Combo,SM1027,309537953793
2025-07-29,AG1443,Lagan Dyal,M,1985-09-10,UID-202480659268,LIC/Ma/14228,2015-11-28,2028-12-18,BO,LFE,12,Hindi/English/Marathi,98369313690,lagan92@example.com,H.No. 449- Som Ganj,Dugar Circle,Street,Pune,Pune,Maharashtra,India,489560,2013-06-25,Urban,Health,SM1017,164969741248
2025-07-29,AG1444,Mishti Jayaraman,M,1975-08-12,ADHAR-7663-6727-7049,LIC/De/83579,2021-01-10,2026-03-06,CO,GEN,5,Hindi/English,97469896514,mishti56@example.com,671- Deshpande Chowk,Dasgupta Road,Street,New Delhi,New Delhi,Delhi,India,110049,2019-10-30,Urban,Combo,SM1011,775416355598
2025-07-29,AG1445,Kaira Sanghvi,F,1969-05-05,ADHAR-3882-5351-3162,LIC/We/14802,2013-12-17,2030-05-09,MI,HLT,17,Hindi/English/Bengali,97674548794,kaira38@example.com,613 Arora Path,Malhotra Road,Street,Howrah,Howrah,West Bengal,India,752147,2007-10-06,Urban,Life,SM1035,545279228020
2025-07-29,AG1446,Tushar Ghosh,F,1975-04-26,ADHAR-3656-2949-2383,LIC/Ta/38046,2011-12-10,2026-04-25,MI,LFE,14,Hindi/English/Tamil,97369553174,tushar86@example.com,687- Kapur,Tara Nagar,Street,Madurai,Madurai,Tamil Nadu,India,671938,2011-04-13,Urban,Health,SM1047,124491998534
2025-07-29,AG1447,Pari Kalla,F,1965-06-27,ADHAR-5649-3682-5556,LIC/Ka/99215,2023-08-02,2028-04-14,IM,LFE,2,Hindi/English/Kannada,97527513057,pari98@example.com,34/10 Sathe Ganj,Wali Nagar,Street,Bangalore,Bangalore,Karnataka,India,565793,2022-12-13,Rural,Life,SM1020,821188784427
2025-07-29,AG1448,Seher Madan,M,1975-12-27,UID-950650006318,LIC/We/15653,2011-01-25,2027-06-16,MI,GEN,17,Hindi/English/Bengali,97413229279,seher14@example.com,95/567- Bava Path,Kapoor Path,Street,Kolkata,Kolkata,West Bengal,India,771462,2008-04-30,Urban,Combo,SM1000,066046912079
2025-07-29,AG1449,Vanya Wagle,F,1964-08-12,VOTER-A603670,LIC/Ta/37277,2024-05-25,2027-08-06,IM,GEN,4,Hindi/English/Tamil,98719302845,vanya92@example.com,03/42 Bassi,Yogi Chowk,Street,Coimbatore,Coimbatore,Tamil Nadu,India,602800,2021-07-30,Urban,Life,SM1028,411320323281
2025-07-29,AG1450,Jayan Kohli,F,2003-02-24,ADHAR-3948-2915-3925,LIC/Ka/57249,2015-06-29,2025-12-14,MI,LFE,10,Hindi/English/Kannada,98009350229,jayan45@example.com,H.No. 919- Chaudhuri Ganj,Malhotra Street,Street,Mysore,Mysore,Karnataka,India,587989,2014-10-26,Urban,Motor,SM1013,837545109181
2025-07-29,AG1451,Manikya Bahri,F,1979-07-20,VOTER-A378678,LIC/Ma/15153,2025-04-09,2025-09-24,IM,HLT,5,Hindi/English/Marathi,99793883399,manikya35@example.com,H.No. 260- Jain Ganj,Ray Path,Street,Nagpur,Nagpur,Maharashtra,India,402961,2019-12-05,Rural,Health,SM1028,944741622416
2025-07-29,AG1452,Armaan Mandal,M,1980-12-05,UID-594681175953,LIC/We/88890,2009-11-13,2026-02-06,IM,HLT,18,Hindi/English/Bengali,99150672400,armaan75@example.com,H.No. 591- Sama,Batra Marg,Street,Kolkata,Kolkata,West Bengal,India,705359,2007-01-13,Rural,Motor,SM1012,176980227658
2025-07-29,AG1453,Hrishita Doshi,F,1964-11-26,ADHAR-6424-8355-2575,LIC/Ta/18688,2021-02-12,2025-08-12,BO,LFE,12,Hindi/English/Tamil,99302341617,hrishita85@example.com,13 Sachdeva Zila,Kalita Street,Street,Chennai,Chennai,Tamil Nadu,India,628062,2012-11-06,Urban,Combo,SM1023,498767499783
2025-07-29,AG1454,Rati Sama,F,1981-04-09,UID-236863297021,LIC/Ka/10181,2025-07-13,2027-02-22,CO,GEN,16,Hindi/English/Kannada,97824718055,rati68@example.com,214 Sha Chowk,Sahota,Street,Mysore,Mysore,Karnataka,India,560497,2008-12-18,Urban,Motor,SM1028,029356953259
2025-07-29,AG1455,Saanvi Dutta,M,1975-12-20,ADHAR-9635-8734-3205,LIC/Ta/55498,2021-06-22,2025-11-17,CO,GEN,5,Hindi/English/Tamil,99686061671,saanvi34@example.com,H.No. 63 Ravel,Sehgal Zila,Street,Chennai,Chennai,Tamil Nadu,India,638321,2020-06-03,Urban,Combo,SM1011,009634239167
2025-07-29,AG1456,Misha Gupta,F,2001-11-25,ADHAR-8626-7266-7506,LIC/Ta/70498,2022-02-12,2030-02-22,IM,GEN,3,Hindi/English/Tamil,98521842359,misha25@example.com,H.No. 43- Kari Circle,Vig Road,Street,Madurai,Madurai,Tamil Nadu,India,673371,2021-09-17,Rural,Combo,SM1038,078248892638
2025-07-29,AG1457,Lavanya Soni,F,1999-06-20,UID-479829419701,LIC/Ma/96068,2021-02-02,2029-02-26,CO,GEN,7,Hindi/English/Marathi,98166500496,lavanya91@example.com,67/538- Bhasin Circle,Basu Chowk,Street,Mumbai,Mumbai,Maharashtra,India,413642,2017-08-29,Urban,Motor,SM1045,245465411700
2025-07-29,AG1458,Renee Sem,F,1994-10-05,ADHAR-2120-6410-9183,LIC/De/17779,2015-01-25,2028-09-09,IM,LFE,15,Hindi/English,98592684426,renee94@example.com,01/655- Sampath Path,Dash Ganj,Street,New Delhi,New Delhi,Delhi,India,110066,2009-11-11,Urban,Motor,SM1034,392502364933
2025-07-29,AG1459,Madhav Sarraf,M,1968-07-01,VOTER-A120772,LIC/Ka/16311,2024-12-27,2028-01-16,PO,HLT,9,Hindi/English/Kannada,97704437116,madhav39@example.com,84/424 Solanki Road,Bala Marg,Street,Mysore,Mysore,Karnataka,India,573226,2016-03-30,Rural,Health,SM1013,718666895515
2025-07-29,AG1460,Neelofar Suri,F,1972-06-07,VOTER-A773069,LIC/Ka/29587,2019-04-30,2027-02-21,IM,LFE,14,Hindi/English/Kannada,99848684575,neelofar54@example.com,35 Amble,Chhabra Street,Street,Mysore,Mysore,Karnataka,India,577959,2010-12-26,Urban,Life,SM1023,041531142514
2025-07-29,AG1461,Stuvan Gulati,F,1994-06-08,UID-429043514029,LIC/Ma/98765,2025-07-26,2025-12-04,CO,HLT,0,Hindi/English/Marathi,99774159393,stuvan93@example.com,H.No. 462 Chauhan Path,Tella Circle,Street,Mumbai,Mumbai,Maharashtra,India,452157,2025-07-23,Rural,Health,SM1043,629043417158
2025-07-29,AG1462,Bhavin Boase,M,1996-03-18,ADHAR-2098-7498-8366,LIC/Ka/65500,2020-10-30,2027-11-06,MI,GEN,9,Hindi/English/Kannada,98861369054,bhavin76@example.com,30- Manne Zila,Chaudhari,Street,Bangalore,Bangalore,Karnataka,India,564513,2015-09-16,Urban,Motor,SM1035,969790441313
2025-07-29,AG1463,Taimur Agate,M,1967-03-13,UID-659524689144,LIC/De/62571,2025-01-30,2026-02-17,PO,HLT,14,Hindi/English,99750637632,taimur89@example.com,507 Devan Road,Babu Road,Street,New Delhi,New Delhi,Delhi,India,110092,2011-04-20,Rural,Combo,SM1000,563786787995
2025-07-29,AG1464,Yashvi Mani,M,1975-10-01,UID-789206049101,LIC/Ta/52072,2024-04-19,2030-04-22,IM,HLT,19,Hindi/English/Tamil,98542537231,yashvi14@example.com,600 Raj Path,Sarma Zila,Street,Madurai,Madurai,Tamil Nadu,India,644583,2005-11-25,Urban,Combo,SM1007,561409246160
2025-07-29,AG1465,Baiju Verma,F,1999-10-01,UID-326116640960,LIC/Ma/34348,2023-10-06,2026-05-05,CO,LFE,18,Hindi/English/Marathi,99855083987,baiju39@example.com,H.No. 277 Varghese,Mander Circle,Street,Mumbai,Mumbai,Maharashtra,India,411827,2006-10-26,Rural,Life,SM1045,086552326978
2025-07-29,AG1466,Purab Sem,M,1977-01-31,UID-571321657142,LIC/Ta/42376,2013-04-01,2027-02-26,PO,GEN,16,Hindi/English/Tamil,99618308758,purab38@example.com,02- Dugar Chowk,Saraf Path,Street,Madurai,Madurai,Tamil Nadu,India,608325,2009-06-23,Rural,Life,SM1020,478666955047
2025-07-29,AG1467,Vivaan Shetty,F,1995-11-06,ADHAR-4798-9596-3029,LIC/Ma/31445,2021-07-29,2026-10-04,IM,GEN,10,Hindi/English/Marathi,99092864976,vivaan85@example.com,94/884 Chhabra Street,Seth Circle,Street,Mumbai,Mumbai,Maharashtra,India,487657,2014-11-13,Urban,Motor,SM1023,803372705406
2025-07-29,AG1468,Vaibhav Bir,F,1976-06-21,ADHAR-7009-1282-5623,LIC/Ta/57524,2024-08-17,2029-09-29,PO,GEN,10,Hindi/English/Tamil,97224952613,vaibhav16@example.com,15/553 Bedi,Jani,Street,Coimbatore,Coimbatore,Tamil Nadu,India,675223,2015-05-14,Urban,Life,SM1024,811278186175
2025-07-29,AG1469,Vihaan Venkatesh,M,1983-11-26,ADHAR-9420-2330-7198,LIC/De/39064,2021-10-03,2029-03-06,PO,LFE,4,Hindi/English,98836452969,vihaan68@example.com,88/02 Yadav Circle,Bera Zila,Street,New Delhi,New Delhi,Delhi,India,110035,2020-08-27,Urban,Combo,SM1010,292427584637
2025-07-29,AG1470,Amira Sem,M,1970-11-10,ADHAR-8605-6403-4722,LIC/Ma/42282,2021-01-14,2027-02-20,MI,HLT,18,Hindi/English/Marathi,99252545070,amira87@example.com,05/432 Rege Street,Mall Street,Street,Nagpur,Nagpur,Maharashtra,India,444194,2006-11-06,Rural,Life,SM1034,691510282090
2025-07-29,AG1471,Reyansh Kaur,F,1988-08-11,VOTER-A438465,LIC/Ka/63431,2024-01-08,2027-12-03,IM,GEN,11,Hindi/English/Kannada,98913800283,reyansh87@example.com,H.No. 156 Vig Ganj,Hora Marg,Street,Mysore,Mysore,Karnataka,India,574369,2014-05-20,Rural,Combo,SM1038,534600025673
2025-07-29,AG1472,Kartik Uppal,M,1996-01-12,UID-631765657130,LIC/We/48933,2021-08-10,2029-04-22,IM,HLT,12,Hindi/English/Bengali,98420501690,kartik38@example.com,603 Virk Path,Ranganathan Road,Street,Kolkata,Kolkata,West Bengal,India,709168,2013-03-22,Rural,Life,SM1035,170894776641
2025-07-29,AG1473,Shaan Balan,M,1967-04-07,VOTER-E815252,LIC/Ta/60998,2024-03-17,2030-02-02,MI,GEN,7,Hindi/English/Tamil,98731878297,shaan42@example.com,37/19 Shere Zila,Barman Nagar,Street,Madurai,Madurai,Tamil Nadu,India,648146,2018-07-10,Urban,Motor,SM1008,443339018152
2025-07-29,AG1474,Arnav Soman,F,1980-05-08,ADHAR-1638-9609-3666,LIC/Ma/64761,2017-08-13,2026-06-14,MI,GEN,16,Hindi/English/Marathi,97255671108,arnav32@example.com,07- Kapur Path,Tiwari Path,Street,Pune,Pune,Maharashtra,India,408594,2008-11-06,Urban,Life,SM1011,623818759329
2025-07-29,AG1475,Tarini Sarna,F,1970-08-24,UID-913278284489,LIC/Ka/91051,2025-02-05,2026-03-19,CO,GEN,16,Hindi/English/Kannada,99294551289,tarini12@example.com,86/972- Virk Path,Sampath Road,Street,Mysore,Mysore,Karnataka,India,571698,2008-12-24,Rural,Life,SM1015,763623598897
2025-07-29,AG1476,Piya Bahri,M,1970-06-19,UID-373137610264,LIC/Ta/43932,2014-10-29,2030-03-26,BO,GEN,17,Hindi/English/Tamil,98576361245,piya81@example.com,227 Arya,Bobal Nagar,Street,Madurai,Madurai,Tamil Nadu,India,613792,2007-12-17,Urban,Combo,SM1004,824947534428
2025-07-29,AG1477,Mehul Reddy,M,1993-04-19,UID-381422828864,LIC/De/34402,2023-12-11,2029-02-07,BO,LFE,4,Hindi/English,99513104901,mehul97@example.com,H.No. 68- Devi Ganj,Lala Path,Street,New Delhi,New Delhi,Delhi,India,110039,2021-07-13,Urban,Life,SM1042,882451003792
2025-07-29,AG1478,Mohanlal Mall,M,1980-03-30,VOTER-C502886,LIC/Ta/45698,2022-02-04,2029-06-28,PO,LFE,7,Hindi/English/Tamil,97246664969,mohanlal28@example.com,22/22- Deshmukh Ganj,Doctor Ganj,Street,Chennai,Chennai,Tamil Nadu,India,601115,2017-11-29,Urban,Life,SM1033,147820590697
2025-07-29,AG1479,Manikya Sodhi,M,1971-05-15,UID-803767140857,LIC/Ka/28312,2017-01-20,2026-09-30,MI,HLT,11,Hindi/English/Kannada,99923175213,manikya14@example.com,702- Garde Street,Chaudhry Road,Street,Bangalore,Bangalore,Karnataka,India,586130,2014-06-06,Urban,Motor,SM1027,409225582919
2025-07-29,AG1480,Shalv Apte,M,1999-03-25,VOTER-D302105,LIC/Ka/59924,2019-04-01,2026-08-21,BO,LFE,7,Hindi/English/Kannada,99589754356,shalv41@example.com,208- Batra Circle,Kalita Road,Street,Bangalore,Bangalore,Karnataka,India,568644,2018-04-05,Rural,Life,SM1037,099026180623
2025-07-29,AG1481,Shlok Amble,F,2000-11-16,ADHAR-5669-4165-9970,LIC/Ta/89909,2019-11-06,2030-04-03,PO,GEN,15,Hindi/English/Tamil,98512172977,shlok42@example.com,03/91- Sharma Path,Garg Zila,Street,Madurai,Madurai,Tamil Nadu,India,695111,2010-05-24,Urban,Health,SM1022,179512374266
2025-07-29,AG1482,Umang Madan,M,1978-01-18,VOTER-C405249,LIC/Ma/75874,2021-03-13,2027-10-07,IM,GEN,10,Hindi/English/Marathi,99904629273,umang28@example.com,62 Sant Marg,Bajwa Street,Street,Nagpur,Nagpur,Maharashtra,India,422390,2014-11-12,Urban,Health,SM1001,106023208992
2025-07-29,AG1483,Farhan Sha,M,2001-11-21,VOTER-D802891,LIC/We/62210,2023-12-23,2025-12-01,PO,LFE,1,Hindi/English/Bengali,98531802042,farhan92@example.com,89/810 Salvi Path,Bhandari Ganj,Street,Howrah,Howrah,West Bengal,India,749585,2023-08-13,Urban,Life,SM1038,337407301632
2025-07-29,AG1484,Abram Lal,M,1997-04-10,UID-556603663700,LIC/Ta/28005,2023-04-30,2027-06-20,PO,LFE,6,Hindi/English/Tamil,99168265860,abram19@example.com,11/17- Dutt Ganj,Wagle Road,Street,Madurai,Madurai,Tamil Nadu,India,627177,2019-01-20,Urban,Motor,SM1039,389316485634
2025-07-29,AG1485,Manjari Sane,F,1969-12-13,VOTER-E812944,LIC/Ka/39646,2022-04-18,2027-03-27,CO,HLT,5,Hindi/English/Kannada,97777694193,manjari65@example.com,53- Dasgupta Street,Goyal Nagar,Street,Bangalore,Bangalore,Karnataka,India,565320,2020-04-19,Urban,Motor,SM1022,878995698932
2025-07-29,AG1486,Shanaya Chaudhuri,M,1985-04-01,UID-880596626703,LIC/Ka/58270,2023-07-31,2026-03-27,CO,HLT,2,Hindi/English/Kannada,97961643359,shanaya25@example.com,H.No. 67 Venkatesh Chowk,Gulati Street,Street,Mysore,Mysore,Karnataka,India,589942,2023-01-19,Rural,Health,SM1022,113639559302
