Practitioner_ID,prac_name,prac_license_number,prac_NPI_Number,prac_license_expiry_date,prac_date_of_birth,prac_gender,prac_bank_account_number,prac_contact_number,prac_email_address,prac_practice_address_line1,prac_practice_address_line2,prac_practice_city,prac_practice_state,prac_practice_pincode,prac_primary_specialty,prac_secondary_specialty,prac_taxonomy_code,prac_medical_school,prac_graduation_year,prac_primary_hospital_id,prac_is_solo_practice,prac_onboarding_date,prac_practitioner_status,prac_sanction_history_details,CLAIM_CNT_LT_1M,CLAIM_AMT_LT_1M,CASHLESS_CLAIM_CNT_LT_1M,REIMB_CLAIM_CNT_LT_1M,REJECT_CLAIM_CNT_LT_1M,REJECT_CLAIM_AMT_LT_1M,APPROVE_CLAIM_CNT_LT_1M,APPROVE_CLAIM_AMT_LT_1M,UNIQUE_PATIENTS_CNT_LT_1M,UNIQUE_HOSPITALS_CNT_LT_1M,UNIQUE_AGENTS_CNT_LT_1M,AVG_CONSULTING_FEE_LT_1M,AVG_MEDICINE_FEE_LT_1M,REJECT_REIMB_CLAIM_CNT_LT_1M,REJECT_CSHL_CLAIM_CNT_LT_1M,APPROVE_CASHLESS_CLAIM_CNT_LT_1M,APPROVE_REIMB_CLAIM_CNT_LT_1M,CLAIM_CNT_LT_3M,CLAIM_AMT_LT_3M,CASHLESS_CLAIM_CNT_LT_3M,REIMB_CLAIM_CNT_LT_3M,REJECT_CLAIM_CNT_LT_3M,REJECT_CLAIM_AMT_LT_3M,APPROVE_CLAIM_CNT_LT_3M,APPROVE_CLAIM_AMT_LT_3M,UNIQUE_PATIENTS_CNT_LT_3M,UNIQUE_HOSPITALS_CNT_LT_3M,UNIQUE_AGENTS_CNT_LT_3M,AVG_CONSULTING_FEE_LT_3M,AVG_MEDICINE_FEE_LT_3M,REJECT_REIMB_CLAIM_CNT_LT_3M,REJECT_CSHL_CLAIM_CNT_LT_3M,APPROVE_CASHLESS_CLAIM_CNT_LT_3M,APPROVE_REIMB_CLAIM_CNT_LT_3M,CLAIM_CNT_LT_6M,CLAIM_AMT_LT_6M,CASHLESS_CLAIM_CNT_LT_6M,REIMB_CLAIM_CNT_LT_6M,REJECT_CLAIM_CNT_LT_6M,REJECT_CLAIM_AMT_LT_6M,APPROVE_CLAIM_CNT_LT_6M,APPROVE_CLAIM_AMT_LT_6M,UNIQUE_PATIENTS_CNT_LT_6M,UNIQUE_HOSPITALS_CNT_LT_6M,UNIQUE_AGENTS_CNT_LT_6M,AVG_CONSULTING_FEE_LT_6M,AVG_MEDICINE_FEE_LT_6M,REJECT_REIMB_CLAIM_CNT_LT_6M,REJECT_CSHL_CLAIM_CNT_LT_6M,APPROVE_CASHLESS_CLAIM_CNT_LT_6M,APPROVE_REIMB_CLAIM_CNT_LT_6M,CLAIM_CNT_YR_1,CLAIM_AMT_YR_1,CASHLESS_CLAIM_CNT_YR_1,REIMB_CLAIM_CNT_YR_1,REJECT_CLAIM_CNT_YR_1,REJECT_CLAIM_AMT_YR_1,APPROVE_CLAIM_CNT_YR_1,APPROVE_CLAIM_AMT_YR_1,UNIQUE_PATIENTS_CNT_YR_1,UNIQUE_HOSPITALS_CNT_YR_1,UNIQUE_AGENTS_CNT_YR_1,AVG_CONSULTING_FEE_YR_1,AVG_MEDICINE_FEE_YR_1,REJECT_REIMB_CLAIM_CNT_YR_1,REJECT_CSHL_CLAIM_CNT_YR_1,APPROVE_CASHLESS_CLAIM_CNT_YR_1,APPROVE_REIMB_CLAIM_CNT_YR_1,CLAIM_CNT_YR_2,CLAIM_AMT_YR_2,CASHLESS_CLAIM_CNT_YR_2,REIMB_CLAIM_CNT_YR_2,REJECT_CLAIM_CNT_YR_2,REJECT_CLAIM_AMT_YR_2,APPROVE_CLAIM_CNT_YR_2,APPROVE_CLAIM_AMT_YR_2,UNIQUE_PATIENTS_CNT_YR_2,UNIQUE_HOSPITALS_CNT_YR_2,UNIQUE_AGENTS_CNT_YR_2,AVG_CONSULTING_FEE_YR_2,AVG_MEDICINE_FEE_YR_2,REJECT_REIMB_CLAIM_CNT_YR_2,REJECT_CSHL_CLAIM_CNT_YR_2,APPROVE_CASHLESS_CLAIM_CNT_YR_2,APPROVE_REIMB_CLAIM_CNT_YR_2,CLAIM_CNT_YR_3,CLAIM_AMT_YR_3,CASHLESS_CLAIM_CNT_YR_3,REIMB_CLAIM_CNT_YR_3,REJECT_CLAIM_CNT_YR_3,REJECT_CLAIM_AMT_YR_3,APPROVE_CLAIM_CNT_YR_3,APPROVE_CLAIM_AMT_YR_3,UNIQUE_PATIENTS_CNT_YR_3,UNIQUE_HOSPITALS_CNT_YR_3,UNIQUE_AGENTS_CNT_YR_3,AVG_CONSULTING_FEE_YR_3,AVG_MEDICINE_FEE_YR_3,REJECT_REIMB_CLAIM_CNT_YR_3,REJECT_CSHL_CLAIM_CNT_YR_3,APPROVE_CASHLESS_CLAIM_CNT_YR_3,APPROVE_REIMB_CLAIM_CNT_YR_3,AVG_CLAIM_AMT_LT_1M,AVG_APPR_CLAIM_AMT_LT_1M,AVG_CLAIM_AMT_LT_3M,AVG_APPR_CLAIM_AMT_LT_3M,AVG_CLAIM_AMT_LT_6M,AVG_APPR_CLAIM_AMT_LT_6M,AVG_CLAIM_AMT_YR_1,AVG_APPR_CLAIM_AMT_YR_1,AVG_CLAIM_AMT_YR_2,AVG_APPR_CLAIM_AMT_YR_2,AVG_CLAIM_AMT_YR_3,AVG_APPR_CLAIM_AMT_YR_3,MEMBER_BANKMATCH_FLG
PRAC-1119,Ahana  Agarwal,MCI/WES/32290,9933955955,2029-06-06,1975-04-17,Female,826650370775,99013158142,ahana.doc58@clinic.com,651- Vaidya Chowk,Rajan Zila,Kolkata,West Bengal,794383,Orthopedic Surgery,Neurology,207X00000X,Armed Forces Medical College,2000,HOSP-0002,Y,2016-12-15,Active,0,1.0,142752.73,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,25660.91,26226.95,0.0,0.0,0.0,1.0,4.0,6889929.19,2.0,2.0,0.0,0.0,4.0,5288655.279999999,4.0,4.0,4.0,179500.0525,185617.5975,0.0,0.0,2.0,2.0,10,10504004.790000001,7,3,1,901001.0,8,7481427.6,10,9,10,136112.546,158707.731,0.0,1.0,5,3,14,11489877.67,9,5,1,901001.0,12,8207052.18,14,12,14,111815.7607142857,135603.57785714287,0.0,1.0,7,5,56,42379358.52,44,12,4,4111204.01,48,31471524.62,56,33,51,170762.29214285713,122991.08714285714,1.0,3.0,38,10,31,26527659.14,27,4,5,6331416.59,23,13019602.86,31,23,27,164025.36483870968,114034.49838709677,0.0,5.0,19,4,142752.73,0.0,1722482.2975,1322163.8199999998,1050400.479,935178.45,820705.5478571429,683921.015,756774.2592857144,655656.7629166667,855730.9400000001,566069.6895652174,0
PRAC-1120,Miraya Dube,MCI/WES/59446,6123743256,2027-10-08,1986-03-24,Other,710997114926,99265098773,miraya.doc39@clinic.com,H.No. 739- Khare Path,0,Kolkata,West Bengal,766363,Orthopedic Surgery,General Surgery,207X00000X,JIPMER,2014,HOSP-0009,Y,2022-06-25,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2125217.01,2.0,1.0,0.0,0.0,2.0,1463362.26,3.0,3.0,3.0,190691.90666666665,59442.80666666667,0.0,0.0,1.0,1.0,11,5624112.21,7,4,2,477600.82,8,3957388.46,11,9,11,120003.30272727273,65003.299090909095,1.0,1.0,5,3,16,8079795.109999999,11,5,2,477600.82,12,4979949.26,16,14,15,106065.36125,73339.281875,1.0,1.0,9,3,50,32383097.5,36,14,2,1949060.06,44,23034411.4,50,33,43,171923.69879999998,117173.45019999999,0.0,2.0,31,13,24,15432955.459999999,19,5,3,1714566.67,18,11506574.370000001,24,20,23,184800.61833333332,103875.42916666665,0.0,3.0,14,4,0.0,0.0,708405.6699999999,731681.13,511282.92818181816,494673.5575,504987.19437499996,414995.77166666667,647661.95,523509.35,643039.8108333333,639254.1316666667,0
PRAC-1121,Renee Lad,MCI/KAR/39774,2445352044,2030-05-25,1968-06-17,Female,676008759836,99316051027,renee.doc66@clinic.com,H.No. 830- Bora Nagar,0,Bangalore,Karnataka,567391,General Practice,0,208D00000X,All India Institute of Medical Sciences,1995,HOSP-0012,N,1999-10-09,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1013176.6,2.0,0.0,0.0,0.0,2.0,783778.3300000001,2.0,2.0,2.0,107461.06,103526.405,0.0,0.0,2.0,0.0,10,6995797.79,7,3,0,0.0,9,5225361.71,10,8,10,113514.28899999999,154373.36599999998,0.0,0.0,6,3,14,10725243.26,10,4,0,0.0,13,8125258.93,14,11,14,175637.33357142858,121371.37,0.0,0.0,9,4,67,36367106.68,45,22,6,2211790.7399999998,55,26679335.64,67,34,53,105407.31134328358,94381.05671641791,2.0,4.0,36,19,32,21715854.76,23,9,1,1790006.61,30,15243907.64,32,23,30,158905.65875,143451.33406249998,0.0,1.0,21,9,0.0,0.0,506588.3,391889.16500000004,699579.779,580595.7455555556,766088.8042857143,625019.9176923076,542792.6370149254,485078.8298181818,678620.46125,508130.2546666667,0
PRAC-1122,Ahana  Keer,MCI/TAM/71991,1842205283,2030-05-30,1974-05-30,Male,674925033749,97636346899,ahana.doc85@clinic.com,63/49- Divan Marg,Date Circle,Coimbatore,Tamil Nadu,656547,Pediatrics,Neurology,208000000X,Armed Forces Medical College,2000,HOSP-0035,N,2003-02-03,Active,0,1.0,169355.36,1.0,0.0,0.0,0.0,1.0,139849.68,1.0,1.0,1.0,39232.04,14375.27,0.0,0.0,1.0,0.0,2.0,683165.88,2.0,0.0,0.0,0.0,2.0,620580.39,2.0,2.0,2.0,67954.995,62039.655,0.0,0.0,2.0,0.0,6,3376009.5300000003,5,1,0,0.0,5,2798343.51,6,6,6,147109.05666666667,84953.57166666667,0.0,0.0,4,1,10,5478820.1,8,2,0,0.0,8,3625983.46,10,9,10,108459.58,94361.534,0.0,0.0,7,1,54,47031751.32,41,13,3,1540193.7000000002,47,37196002.21,54,37,46,195525.63703703706,182654.81814814813,1.0,2.0,37,10,28,20945179.04,25,3,2,1611818.2,24,15976053.149999999,28,24,27,187699.2507142857,140951.45892857143,0.0,2.0,21,3,169355.36,139849.68,341582.94,310290.195,562668.255,559668.7019999999,547882.01,453247.9325,870958.3577777778,791404.3023404256,748042.1085714286,665668.88125,0
PRAC-1123,Aarav D’Alia,MCI/KAR/42565,1694752369,2029-08-25,1988-03-31,Female,38416113150,99356236009,aarav.doc65@clinic.com,66/807 Kashyap Ganj,0,Mysore,Karnataka,560817,Dermatology,General Surgery,207N00000X,Armed Forces Medical College,2016,HOSP-0012,N,2018-09-28,Active,0,1.0,351669.51,0.0,1.0,0.0,0.0,1.0,318628.46,1.0,1.0,1.0,31514.59,143762.82,0.0,0.0,0.0,1.0,2.0,3700055.0599999996,1.0,1.0,0.0,0.0,2.0,3148455.71,2.0,2.0,2.0,19651.67,798191.685,0.0,0.0,1.0,1.0,8,7217390.41,6,2,1,263179.12,7,5848191.01,8,8,6,81123.6125,322851.74875,0.0,1.0,5,2,11,9644514.34,9,2,1,263179.12,9,7439635.62,11,10,9,105299.64909090911,263560.4109090909,0.0,1.0,7,2,71,54119112.78,50,21,5,8330580.96,61,37983340.11,67,34,59,134604.6109859155,110166.8695774648,2.0,3.0,42,19,37,18716473.76,30,7,3,1933780.7999999998,29,11234822.57,37,25,32,105633.9172972973,98655.72837837838,0.0,3.0,23,6,351669.51,318628.46,1850027.5299999998,1574227.855,902173.80125,835455.8585714286,876774.0309090909,826626.18,762241.0250704226,622677.7067213114,505850.6421621622,387407.6748275862,0
PRAC-1124,Aarna Acharya,MCI/MAH/33982,8895742206,2026-01-06,1962-04-21,Other,132605335713,97812076195,aarna.doc87@clinic.com,280- Dani Path,Singh Street,Nagpur,Maharashtra,406925,Oncology,Orthopedic Surgery,207R00000X,Kasturba Medical College,1990,HOSP-0032,N,2017-02-17,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,799573.86,1.0,1.0,0.0,0.0,1.0,272026.27,2.0,2.0,2.0,87964.48999999999,55618.810000000005,0.0,0.0,1.0,0.0,9,2117704.01,8,1,0,0.0,8,1469150.58,9,8,8,39204.09888888888,49972.433333333334,0.0,0.0,8,0,17,10258870.28,13,4,0,0.0,16,8539960.81,17,14,16,78441.31176470587,130776.18647058823,0.0,0.0,13,3,44,48412524.51,33,11,1,551810.75,41,37654423.65,44,32,39,218610.62386363634,239157.7377272727,0.0,1.0,30,11,24,16839063.57,20,4,2,1929936.3199999998,21,12177729.120000001,24,21,24,140131.54333333333,153440.13541666666,0.0,2.0,18,3,0.0,0.0,399786.93,272026.27,235300.44555555552,183643.8225,603462.9576470588,533747.550625,1100284.6479545454,918400.5768292682,701627.64875,579891.8628571429,0
PRAC-1125,Aniruddh Sidhu,MCI/TAM/13539,9387827965,2028-05-03,1993-04-11,Female,897385326997,99788433326,aniruddh.doc40@clinic.com,90- Rau Chowk,0,Coimbatore,Tamil Nadu,657303,General Surgery,Dermatology,208600000X,Christian Medical College,2021,HOSP-0036,N,2023-03-27,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4029732.46,1.0,1.0,1.0,3405165.17,1.0,595947.88,2.0,2.0,2.0,167016.35,179178.02500000002,1.0,0.0,1.0,0.0,7,6494902.33,5,2,1,3405165.17,6,2941654.36,7,7,7,127114.75285714286,104949.59714285714,1.0,0.0,5,1,8,8196436.39,6,2,1,3405165.17,7,4594635.96,8,8,8,215782.3625,92575.535,1.0,0.0,6,1,57,37901911.75,41,16,6,1999643.7600000002,49,28542980.46,57,36,50,161543.86368421055,107402.2703508772,1.0,5.0,34,15,28,19080884.47,22,6,1,61574.85,26,15930073.27,28,21,26,142547.605,163400.10392857142,1.0,0.0,21,5,0.0,0.0,2014866.23,595947.88,927843.1900000001,490275.7266666666,1024554.54875,656376.5657142857,664945.8201754387,582509.8053061225,681460.1596428572,612695.1257692308,0
PRAC-1126,Taimur Lanka,MCI/MAH/43080,4422672105,2028-02-08,1963-05-19,Other,831122587943,97354083646,taimur.doc80@clinic.com,H.No. 61- Rajan,Buch,Nagpur,Maharashtra,478912,General Surgery,Cardiology,208600000X,JIPMER,1989,HOSP-0029,N,2015-07-21,Active,0,1.0,65581.45,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,7715.11,25099.8,0.0,0.0,0.0,1.0,4.0,745763.24,3.0,1.0,0.0,0.0,4.0,516643.8,4.0,4.0,4.0,57701.1575,34492.3625,0.0,0.0,3.0,1.0,7,2460037.11,6,1,0,0.0,7,2080170.05,7,7,7,76933.72,48979.032857142854,0.0,0.0,6,1,10,3780629.66,9,1,0,0.0,10,3368576.25,10,10,10,69277.896,94414.941,0.0,0.0,9,1,55,27915306.66,40,15,5,5129931.029999999,46,15246435.13,55,36,44,113186.45381818182,124251.55472727273,3.0,2.0,34,12,39,29859549.94,30,9,2,3046828.28,35,21145509.37,39,30,38,160677.68692307692,163962.66897435897,0.0,2.0,26,9,65581.45,0.0,186440.81,129160.95,351433.8728571428,297167.15,378062.966,336857.625,507551.0301818182,331444.24195652176,765629.4856410257,604157.4105714286,0
PRAC-1127,Mishti Mahal,MCI/TAM/69620,3309404918,2030-03-03,1980-02-08,Male,466556047974,99790636187,mishti.doc53@clinic.com,49 Keer Nagar,Swamy Marg,Chennai,Tamil Nadu,649259,Dermatology,Oncology,207N00000X,JIPMER,2004,HOSP-0043,Y,2012-06-07,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,859396.75,1.0,0.0,0.0,0.0,1.0,644125.68,1.0,1.0,1.0,320967.09,261463.48,0.0,0.0,1.0,0.0,7,5255024.83,5,2,0,0.0,7,4576388.83,7,7,7,120428.49285714285,257805.3057142857,0.0,0.0,5,2,9,5956778.82,6,3,0,0.0,9,5269279.01,9,9,9,106976.48777777777,217721.80444444445,0.0,0.0,6,3,63,54443171.03,48,15,9,2823665.3299999996,50,38899371.07,63,35,56,145335.12206349205,149285.69793650796,3.0,6.0,40,10,36,31075711.45,26,10,4,2906933.91,30,23252237.05,36,25,34,174801.66722222223,138463.45583333334,0.0,4.0,20,10,0.0,0.0,859396.75,644125.68,750717.8328571429,653769.8328571429,661864.3133333334,585475.4455555555,864177.317936508,777987.4214,863214.2069444444,775074.5683333334,0
PRAC-1128,Akarsh Varma,MCI/MAH/79340,995395078,2028-08-20,1974-08-03,Other,627897641810,97536641096,akarsh.doc84@clinic.com,H.No. 338 Gaba Marg,0,Nagpur,Maharashtra,430012,General Practice,0,208D00000X,Christian Medical College,1999,HOSP-0046,Y,2013-04-17,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,775876.59,1.0,0.0,0.0,0.0,1.0,725252.32,1.0,1.0,1.0,260885.73,915.68,0.0,0.0,1.0,0.0,7,5738640.76,6,1,1,605748.91,6,4053333.5,7,6,7,121203.54428571428,89239.94142857143,0.0,1.0,5,1,11,8605039.06,8,3,1,605748.91,10,6461520.37,11,10,11,110940.61454545455,84996.62727272727,0.0,1.0,7,3,62,50973530.55,46,16,2,2962025.17,55,32989892.84,62,37,49,169024.90935483872,179624.7691935484,0.0,2.0,39,16,33,31871850.98,23,10,2,6756711.7,29,21769746.5,33,26,31,219782.14333333334,200864.5703030303,2.0,0.0,21,8,0.0,0.0,775876.59,725252.32,819805.8228571428,675555.5833333334,782276.2781818182,646152.037,822153.718548387,599816.2334545455,965813.666060606,750680.9137931034,0
PRAC-1129,Nirvaan Ben,MCI/WES/95604,7498280424,2030-06-07,1976-11-28,Male,511489505783,97081431831,nirvaan.doc70@clinic.com,H.No. 864 Kumar,Halder Ganj,Howrah,West Bengal,780157,Cardiology,Dermatology,207R00000X,Maulana Azad Medical College,2002,HOSP-0026,Y,2018-02-15,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300019.98,1.0,0.0,0.0,0.0,1.0,292047.66,1.0,1.0,1.0,19948.11,35640.19,0.0,0.0,1.0,0.0,9,4301231.6,8,1,0,0.0,9,3946252.41,9,8,9,105648.33444444445,125882.77444444444,0.0,0.0,8,1,13,5783416.51,12,1,0,0.0,12,5133625.29,13,11,13,93873.05923076923,107011.86615384616,0.0,0.0,11,1,53,44878646.5,43,10,5,3963696.89,44,32404147.38,53,33,49,229799.12056603775,190409.74264150942,1.0,4.0,35,9,19,13637870.95,13,6,0,0.0,15,9550092.370000001,19,15,17,164474.03578947368,142813.64631578946,0.0,0.0,12,3,0.0,0.0,300019.98,292047.66,477914.62222222215,438472.49,444878.1930769231,427802.1075,846766.9150943396,736457.895,717782.6815789473,636672.8246666667,0
PRAC-1130,Shaan Wagle,MCI/TAM/92574,6136555425,2030-06-03,1961-12-30,Other,869788190498,97579936611,shaan.doc46@clinic.com,H.No. 92 Dubey,0,Coimbatore,Tamil Nadu,639937,Cardiology,0,207R00000X,All India Institute of Medical Sciences,1986,HOSP-0025,Y,1991-02-10,Under Review,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41035.84,1.0,0.0,0.0,0.0,1.0,37976.85,1.0,1.0,1.0,1787.8,3704.52,0.0,0.0,1.0,0.0,6,3766023.57,4,2,0,0.0,6,3400325.9800000004,6,6,6,115445.82833333332,69442.36166666668,0.0,0.0,4,2,13,7727620.26,9,4,0,0.0,11,5393242.59,13,11,13,108049.68615384615,83934.69153846154,0.0,0.0,8,3,70,52829732.96,58,12,3,1840790.85,60,40297346.06,70,38,59,155291.86014285713,144646.57685714285,1.0,2.0,51,9,36,20310420.11,25,11,2,260629.52000000002,32,16596075.53,36,30,33,108664.58388888888,123576.80972222223,0.0,2.0,22,10,0.0,0.0,41035.84,37976.85,627670.595,566720.9966666667,594432.3276923076,490294.7809090909,754710.4708571428,671622.4343333334,564178.3363888889,518627.3603125,0
PRAC-1131,Rhea Varughese,MCI/DEL/82196,6341610942,2030-07-31,1976-11-03,Other,703780901371,97931707727,rhea.doc99@clinic.com,51 Dass Road,Sehgal Ganj,New Delhi,Delhi,110037,Dermatology,Orthopedic Surgery,207N00000X,Armed Forces Medical College,2006,HOSP-0034,N,2020-06-16,Active,0,39.0,6094308.01,26.0,13.0,0.0,0.0,39.0,16413272.23,39.0,29.0,1.0,29226.22666666667,32484.856666666663,0.0,0.0,26.0,13.0,87.0,14525898.28,61.0,26.0,1.0,613854.21,86.0,39247355.49,87.0,40.0,5.0,31327.731494252876,36016.627471264364,0.0,1.0,60.0,26.0,88,15467772.65,62,26,2,1555728.58,86,39247355.49,88,41,6,31706.874204545456,39198.37522727273,0.0,2.0,60,26,93,19646461.62,65,28,4,2795035.43,89,41925688.35,93,41,11,47133.77634408602,42821.31419354839,2.0,2.0,63,26,48,33871533.04,39,9,5,1424722.73,40,22080567.51,48,32,42,143327.33541666667,128591.0225,0.0,5.0,31,9,38,24588356.86,28,10,3,510944.03,32,16317668.91,38,30,37,97649.05236842105,164070.2692105263,1.0,2.0,24,8,156264.30794871793,420853.13410256413,166964.348045977,456364.5987209303,175770.14375000002,456364.5987209303,211252.27548387097,471075.15,705656.9383333334,552014.18775,647062.022631579,509927.1534375,0
PRAC-1132,Ranbir Bala,MCI/WES/17098,5504795965,2027-10-21,1977-05-09,Other,724899966046,99252055056,ranbir.doc54@clinic.com,369- Singhal,0,Kolkata,West Bengal,704939,Pediatrics,General Practice,208000000X,JIPMER,2006,HOSP-0040,N,2012-10-07,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1134710.37,4.0,0.0,1.0,126777.41,3.0,790979.03,4.0,4.0,4.0,68206.4475,45514.475,0.0,1.0,3.0,0.0,12,4210603.95,12,0,1,126777.41,10,2775681.82,12,11,12,80940.855,58360.46333333334,0.0,1.0,10,0,16,5913408.94,14,2,1,126777.41,14,4115728.05,16,13,16,88062.959375,61058.336875,0.0,1.0,12,2,51,36873968.38,42,9,3,1603979.02,46,27884349.61,51,33,45,162382.70882352942,137073.47098039216,0.0,3.0,37,9,33,17306987.91,16,17,4,2971694.37,28,12063867.540000001,33,19,29,106286.55606060606,126037.99393939394,0.0,4.0,11,17,0.0,0.0,283677.5925,263659.6766666667,350883.66250000003,277568.182,369588.05875,293980.575,723018.9878431374,606181.5132608695,524454.1790909091,430852.41214285715,0
PRAC-1133,Shayak Balan,MCI/TAM/18150,3247121112,2026-01-29,1984-03-31,Other,555887224204,97386250515,shayak.doc57@clinic.com,H.No. 71- Shankar Ganj,0,Chennai,Tamil Nadu,684896,Orthopedic Surgery,Oncology,207X00000X,Maulana Azad Medical College,2011,HOSP-0001,Y,2017-05-23,Active,0,1.0,638790.97,1.0,0.0,0.0,0.0,1.0,537218.77,1.0,1.0,1.0,224275.89,51290.89,0.0,0.0,1.0,0.0,1.0,638790.97,1.0,0.0,0.0,0.0,1.0,537218.77,1.0,1.0,1.0,224275.89,51290.89,0.0,0.0,1.0,0.0,6,3659994.91,5,1,0,0.0,5,2940517.5100000002,6,6,6,136388.71333333335,166989.99833333332,0.0,0.0,4,1,11,5515607.75,8,3,1,825263.49,8,3784562.29,11,10,11,102535.33818181818,128320.63818181818,0.0,1.0,6,2,57,36714638.06,39,18,3,2177246.34,51,23318234.0,57,37,51,130089.7850877193,145619.3901754386,0.0,3.0,34,17,44,26703809.9,29,15,2,118450.73999999999,39,21062553.91,44,30,41,130999.75045454544,146841.5697727273,1.0,1.0,26,13,638790.97,537218.77,638790.97,537218.77,609999.1516666667,588103.5020000001,501418.88636363635,473070.28625,644116.4571929825,457220.2745098039,606904.7704545454,540065.4848717948,0
PRAC-1134,Kaira Desai,MCI/MAH/55897,1128105712,2030-03-16,1969-03-30,Other,595198513557,99373672326,kaira.doc25@clinic.com,H.No. 95 Goel Circle,Bora,Pune,Maharashtra,498200,Oncology,Neurology,207R00000X,Kasturba Medical College,1997,HOSP-0050,N,2023-09-20,Active,0,1.0,80816.52,0.0,1.0,0.0,0.0,1.0,327039.39,1.0,1.0,1.0,16203.26,15988.86,0.0,0.0,0.0,1.0,1.0,80816.52,0.0,1.0,0.0,0.0,1.0,327039.39,1.0,1.0,1.0,16203.26,15988.86,0.0,0.0,0.0,1.0,10,4578486.48,8,2,1,172395.24,8,3715012.02,10,8,10,54532.915,100519.721,0.0,1.0,6,2,13,7784251.77,10,3,1,172395.24,10,6277149.9399999995,13,10,12,123199.0123076923,120491.43384615384,0.0,1.0,7,3,53,34799697.43,42,11,4,3840978.5700000003,44,24307812.66,53,33,44,145655.63301886793,123581.38396226417,0.0,4.0,34,10,30,15562583.99,27,3,2,284241.9,27,11937566.370000001,30,23,25,107723.52799999999,118975.52633333333,0.0,2.0,24,3,80816.52,327039.39,80816.52,327039.39,457848.64800000004,464376.5025,598788.5976923077,627714.994,656598.0647169811,552450.2877272727,518752.79966666666,442132.0877777778,0
PRAC-1135,Misha Ravi,MCI/WES/25494,2742588283,2027-09-14,1985-08-13,Male,703700342514,97303129549,misha.doc77@clinic.com,02/238 Taneja,0,Kolkata,West Bengal,719382,General Surgery,Oncology,208600000X,Maulana Azad Medical College,2009,HOSP-0006,N,2011-01-27,Active,0,1.0,194518.01,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,31946.61,85099.0,0.0,0.0,0.0,1.0,4.0,1051865.24,1.0,3.0,0.0,0.0,3.0,348107.16000000003,4.0,3.0,3.0,46995.87,74648.535,0.0,0.0,1.0,2.0,7,3327198.29,4,3,0,0.0,5,1812341.21,7,6,6,102695.6557142857,93580.40571428572,0.0,0.0,3,2,14,9061544.22,9,5,0,0.0,11,6645533.49,14,12,12,164003.8414285714,102309.60357142857,0.0,0.0,8,3,57,40488702.56,48,9,3,785565.54,49,32497972.84,57,34,51,140670.76228070175,160819.13649122807,1.0,2.0,42,7,32,22468576.21,22,10,1,145882.52,30,19546766.63,32,27,31,134250.4465625,123223.93125,0.0,1.0,21,9,194518.01,0.0,262966.31,116035.72000000002,475314.04142857145,362468.24199999997,647253.1585714286,604139.4081818182,710328.1150877193,663223.935510204,702143.0065625,651558.8876666666,0
